id,bid,text,头条文章url,原始图片url,视频url,位置,日期,工具,likes,评论数,转发数,tag,@用户,完整日期
5046630069309570,Ojz3MD3Qm,转弯 真牛 36 米 罐子 36 次 大转弯 这件 大家伙 运往 一线 座 桥梁 36 弯道 211 处 空中 处 极窄 路段 运输 难度 临时 拆除 道路设施 揭秘 超长 超重 超高 大件 运输 致敬 运输 建设者 请 大块头 特种兵 悄悄 城市 穿过 人民日报 微博 视频,,,"https://f.video.weibocdn.com/o0/SiacGEghlx08fKplKjjG010412037m4L0E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1719059661&ssig=SfLgGihD3l&KID=unistore,video",,2024-06-18T14:57:13,微博视频号,913,252,192,"36米大罐子如何完成36次大转弯,超长超重超高的大件是怎么运输的",,2024-06-18 14:57:13
5046627024242488,OjyYShNFe,圆明园 荷花 好会开 月 圆明园 荷花 开 色彩 姿态 感受 圆明园 荷花 之美,,"https://wx4.sinaimg.cn/large/0033ImPzly1hqti66w3auj61kw1674fa02.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqti66ua72j61kw15hnco02.jpg,https://wx3.sinaimg.cn/large/0033ImPzly1hqti66vdnrj61kw1504f402.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqti66xdnmj61kw150h3102.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqti66qod3j61kw150qgr02.jpg,https://wx2.sinaimg.cn/large/0033ImPzly1hqti66wx9oj61kw15hh3702.jpg,https://wx3.sinaimg.cn/large/0033ImPzly1hqti66yxsaj61kw150trb02.jpg,https://wx1.sinaimg.cn/large/0033ImPzly1hqti66yiwkj618k1kwwyb02.jpg,https://wx3.sinaimg.cn/large/0033ImPzly1hqti66ynyjj61kw150e0i02.jpg",,,2024-06-18T14:45:07,微博网页版,3979,1143,963,"圆明园荷花好会开,圆明园荷花之美",,2024-06-18 14:45:07
5046608003599367,Ojyucf6mj,场面 温馨 25 头 亚洲象 组团 出游 其乐融融 近日 野生 亚洲象 大噜胞 一家 25 头 欢聚 云南 西双版纳 野象 谷 景区 漫步 雨林 河中 打闹 嬉戏 一派 其乐融融 景象 大家庭 出游 25 头 亚洲象 雨林 戏水 其乐融融 人民日报 微博 视频,,,"https://f.video.weibocdn.com/o0/0FifmLJRlx08fKjlzO1O01041200qFiE0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1719059677&ssig=2Ztxmm6RpA&KID=unistore,video",,2024-06-18T13:29:32,微博视频号,1859,520,375,25头亚洲象组团出游其乐融融,,2024-06-18 13:29:32
5046595880225868,OjyaE0WL2,高温 天穿 少 凉快 炎炎夏日 气温 攀升 人会 高温 天里 穿 少 一点 短裤 背心 凉 拖 凉快 天热时 穿 太少 热 晒伤 夏季 衣服 怕热 紧身 材质 不透气 选错 颜色 凉爽 穿衣 穿 戳 生命 时报 高温 天 穿得 越少 越 凉快,,,,,2024-06-18T12:41:22,微博 weibo.com,904,515,450,"高温天穿得少不一定更凉快,夏季3种衣服让你更怕热",,2024-06-18 12:41:22
5046588261274611,OjxYm5lAf,打击 缅北 电诈 一新 成果 150 名 缅北 跨境 电诈 嫌犯 移交 我方 电诈 嫌犯 冒充 军人 交友 诈骗 近日 公安部 强化 缅甸 执法 警务 执法 打击 成功 捣毁 位于 大其力 地区 电诈 窝点 抓获 150 名 跨境 电信 诈骗 中国籍 犯罪 嫌疑人 逃 人员 14 名 犯罪 嫌疑人 涉案 物品 云南 西双版纳 打洛 口岸 移交 我方 经查 该批 犯罪 嫌疑人 藏匿于 大其力 地区 一处 电诈 园区 冒充 军人 交友 虚假 投资 理财 诈骗 公安部 部署 贵州 公安机关 犯罪 嫌疑人 押回 案件 侦办 公安部 刑侦局 微博 视频 人民日报 记者 张天培,,,"https://f.video.weibocdn.com/o0/QxmtZ5vilx08fKa83v6o0104120170UJ0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BThihd3VLAY5R&Expires=1719059682&ssig=lIQZk%2F%2FFVD&KID=unistore,video",,2024-06-18T12:11:05,微博视频号,1395,438,232,"150名在缅北跨境电诈嫌犯被移交我方,电诈嫌犯冒充军人通过交友方式实施诈骗",,2024-06-18 12:11:05
5046575686747024,OjxE4sjcY,农 学生 想 顺利 毕业 经历 意外 毕业论文 偷吃 前不久 四川 一位 农 学生 毕业论文 惨遭 毒手 辛苦 种植 番茄 植株 两侧 各有 七枚 果实 摘掉 顶端 设想 葫芦娃 阵型 瞬间 打破 每到 毕业 期末 农 学生 流下 辛酸泪 偷吃 🤯,,"https://wx1.sinaimg.cn/large/0033ImPzly1hqtcb8tl82g608w0c27wm02.gif,https://wx3.sinaimg.cn/large/0033ImPzly1hqtcb7uui9g60d00hokjn02.gif,https://wx2.sinaimg.cn/large/0033ImPzly1hqtcb5trzsj60ig14sn7502.jpg,https://wx1.sinaimg.cn/large/0033ImPzly1hqtcb7nzneg609a0cw7wj02.gif,https://wx3.sinaimg.cn/large/0033ImPzly1hqtcb5yd3ij60ja0pih8902.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqtcb5vqbwj609a0c20y902.jpg,https://wx1.sinaimg.cn/large/0033ImPzly1hqtcb5uwnij609a0cwgrs02.jpg,https://wx1.sinaimg.cn/large/0033ImPzly1hqtcb5wydjj60qd0v67pu02.jpg,https://wx3.sinaimg.cn/large/0033ImPzly1hqtcb61pxsj60u013jhdt02.jpg",,,2024-06-18T11:21:07,微博网页版,2773,536,310,"农学生想顺利毕业要经历多少意外,谁把我的毕业论文给偷吃了",,2024-06-18 11:21:07
5046566231999248,OjxoP8o5W,年前 高考 623 分 脑瘫 少年 毕业 祝 如愿 脑瘫 少年 保送 苏州大学 读研 年前 脑瘫 少年 姚俊鹏 623 分 成绩 考上 药科 大学 月 姚俊鹏 迎来 本科 毕业典礼 姚俊鹏 保送 苏州大学 政治 公共 学院 攻读 政治学 硕士 研究生 祝 姚俊鹏 毕业生 如愿 前程似锦 我苏 特稿 微博 视频,,,"https://f.video.weibocdn.com/o0/V807CQ4clx08fK6myXza01041200diKu0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BThihd3VLAY5R&Expires=1719059665&ssig=mmFKhUmeq0&KID=unistore,video",,2024-06-18T10:43:33,微博视频号,2498,509,264,"4年前高考623分的脑瘫少年毕业了,脑瘫少年被保送至苏州大学读研",中国药科大学,2024-06-18 10:43:33
5046558355097304,Ojxc7lo2A,祝你好运 莲莲 延时 摄影 看花开 并蒂 月 日 浙江 武义 摄影师 延时 摄影 记录 并蒂莲 雨中 瞬间 网友 花 开 并蒂 主打 同步 浙江日报 微博 视频,,,"https://f.video.weibocdn.com/o0/v1P9YdHalx08fK2Fl3z201041200ayIn0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1719059677&ssig=bGYgs5YrGQ&KID=unistore,video",,2024-06-18T10:12:15,微博视频号,8347,1542,1493,延时摄影看花开并蒂,,2024-06-18 10:12:15
5046549266828681,OjwXssEs1,专业 报考 指南 转需 看似 撞 脸 实则 专业 高考 结束 填报 志愿 时 专业 名称 各有不同 金融学 vs 金融 工程 生物工程 vs 生物医学 工程 医学 影像学 vs 医学影像 大学 专业 分清 转给 填报 志愿 TA,,"https://wx1.sinaimg.cn/large/0033ImPzly1hqt989d2mmj60m80oxtda02.jpg,https://wx2.sinaimg.cn/large/0033ImPzly1hqt989eh5ij60m80oxae802.jpg,https://wx3.sinaimg.cn/large/0033ImPzly1hqt989c8iaj60m80oxdjw02.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqt989cgsoj60m80oxtd602.jpg,https://wx1.sinaimg.cn/large/0033ImPzly1hqt989clhfj60m80oxq7c02.jpg,https://wx1.sinaimg.cn/large/0033ImPzly1hqt989bvyuj60m80ox78i02.jpg,https://wx2.sinaimg.cn/large/0033ImPzly1hqt989c9gsj60m80oxdk202.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqt989ckjcj60m80ox0x702.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqt989coumj60m80oxgqc02.jpg,https://wx1.sinaimg.cn/large/0033ImPzly1hqt989b5vgj60m80oxwi302.jpg",,,2024-06-18T09:36:08,微博网页版,1693,381,1080,"专业报考指南,看似撞脸实则不同的专业,这些大学专业你分清了吗",,2024-06-18 09:36:08
5046544073492702,OjwP5eEBU,女孩 跟随 父亲 策马 巡边 好飒 近日 内蒙古 呼伦贝尔 女孩 身着 迷彩服 手举 五星红旗 策马 驰骋 跟随 父亲 巡边 女孩 父亲 础 鲁 一家 护边员 每到 寒暑假 孩子 巡边 踏查 女儿 最常 说 一句 话 努力 守护 祖国 边境线 家 职责 视频 微博 视频,,,"https://f.video.weibocdn.com/o0/Y7MHeaKFlx08fJ1lbYOs010412008ffu0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1719059677&ssig=yOjLaxj4HC&KID=unistore,video",,2024-06-18T09:15:30,微博视频号,3713,706,586,女孩跟随父亲策马巡边好飒,,2024-06-18 09:15:30
5046531340632968,Ojwuy2EFa,教育部 提醒 警惕 报 志愿 高价 辅导 陷阱 教育部 提醒 考生 家长 谨慎 市面上 各类 志愿 填报 指导 轻信 高价 指导 咨询 不必要 经济损失 志愿 填报 发放 高考 志愿 规划师 资格证书 考生 应 高考 成绩 兴趣 志向 高校 招生 填报 学业 职业 路 简单 交付 机构 详 戳 专业 报考 指南 教育部 提醒 考生 家长 警惕 高价 辅导 陷阱,,,,,2024-06-18T08:24:54,微博 weibo.com,811,373,368,"教育部提醒警惕报志愿高价辅导陷阱,从未发放过高考志愿规划师类资格证书,专业报考指南",,2024-06-18 08:24:54
5046525594699244,OjwlhjIug,关注 广东 梅州 暴雨 广东 千名 消防员 增援 梅州 广东省 防汛 防旱 防风 总指挥部 办公室 日 通报 16 日 广东 梅州市 多地 大暴雨 局部 特 大暴雨 广东省 消防 救援 总队 调派 潮州 揭阳 汕头 广州 深圳 惠州 东莞 佛山 河源 机动 训保 支队 森林 消防 广东 机动 队伍 1190 名 消防 救援 人员 前往 梅州 增援 救援 消防 救援 愿 平安 消防 微博 视频,,,"https://f.video.weibocdn.com/o0/Qa1IwX5wlx08fJp7Gbza01041200cLGe0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BThihd3VLAY5R&Expires=1719059697&ssig=knbzSUjtfv&KID=unistore,video",,2024-06-18T08:02:04,微博视频号,1248,492,261,"关注广东梅州暴雨,广东上千名消防员增援梅州",,2024-06-18 08:02:04
5046518099215595,Ojw9bCFoD,硬核 国之 重器 更是 国之 底气 神 十八 发射成功 嫦娥 六号 月 背 挖宝 福建 舰 成功 海试 地面 空间站 正式 亚洲 深水 导管 架 海基 二号 安装 就位 首个 行 星际 闪烁 监测 望远镜 正式 建成 2024 过半 天下 海的国 重器 见证 自立自强 奋进 2024 大国 重器 突破 致敬 前行,,"https://wx2.sinaimg.cn/large/0033ImPzly1hqt5o1ngeoj60j60sun7702.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqt5o1lu60j60j60sutey02.jpg,https://wx2.sinaimg.cn/large/0033ImPzly1hqt5o1lb99j60j60su7b502.jpg,https://wx3.sinaimg.cn/large/0033ImPzly1hqt5o1ne63j60j60suwng02.jpg,https://wx2.sinaimg.cn/large/0033ImPzly1hqt5o1n9tnj60j60su7el02.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqt5o1jwohj60j60su7ax02.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqt5o1b9npj60j60sugpp02.jpg,https://wx1.sinaimg.cn/large/0033ImPzly1hqt5o1ip7kj60j60sugse02.jpg,https://wx1.sinaimg.cn/large/0033ImPzly1hqt5o1kttwj60j60sudnd02.jpg",,,2024-06-18T07:32:17,微博网页版,7127,1001,2147,"国之重器更是国之底气,奋进中国,2024大国重器新突破",,2024-06-18 07:32:17
5046510098057176,OjvWhxO2s,努力 幸运 伏笔 抵达 远方 翻山越岭 焦虑 专注 眼前 事 做好 回头 终会 努力 幸运 伏笔 愿 不负 时光 勇敢 向前 加油 追光,,https://wx3.sinaimg.cn/large/0033ImPzly1hqt4re065zj60rs15o7fy02.jpg,,,2024-06-18T07:00:30,微博网页版,5959,2918,2105,追光的你,,2024-06-18 07:00:30
5046394743687040,OjsWeftao,你好 明天 中专 女 生姜 萍 闯进 全球 数学 竞赛 强 热度 持续上升 钦佩 祝福 担忧 关爱 善意 令人感动 表达 边界 需 守住 流量 消费 隐私 呵护 人才 少 添些 喧嚣 安宁 专注 留出 求学 路 后边 比赛 成绩 求知 感受 科学 之美 足够 答案 交给 时间 追随 内心 前行,,https://wx4.sinaimg.cn/large/0033ImPzly1hqsrixt6usj60u013kq6r02.jpg,,,2024-06-17T23:22:07,微博网页版,18662,2250,1635,你好，明天,,2024-06-17 23:22:07
5046392394876904,OjsSrksHK,梅州 一级 防汛 响应 广东 梅州 防汛 响应 一级 日 梅州 暴雨 遇难 15 人失联 救援 关注 广东 梅州 暴雨 愿 平安 人民日报 微博 视频,,,"https://f.video.weibocdn.com/o0/qnM7bqGXlx08fJmxN5M401041200pKaz0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1719059700&ssig=fPoNWaU9Zd&KID=unistore,video",,2024-06-17T23:12:47,微博视频号,1659,664,583,"梅州发布一级防汛响应,梅州暴雨致5人遇难15人失联,关注广东梅州暴雨",,2024-06-17 23:12:47
5046386209069131,OjsIsC3ij,人民日报 夜读 做 做 做 幸福 定义 追求 太 生活 选择 多些 理解 共情 做 看法 里 患得患失 专注 共勉 夜读 做 做,,,,,2024-06-17T22:48:12,微博 weibo.com,6091,2139,2408,人民日报夜读,,2024-06-17 22:48:12
5046373955142233,OjsoHlzJf,可爱 壁纸 藏羚羊 高原 精灵 近日 西藏 那曲 境内 羌塘 国家级 自然保护区 无人区 深处 藏羚羊 迁徙 数据 显示 近年 西藏 藏羚羊 增至 多万只 高原 精灵 壁纸 一张 值得 珍藏 人民日报 记者 徐驭 尧,,"https://wx4.sinaimg.cn/large/0033ImPzly1hqsp4hjxiij635s23vkjo02.jpg,https://wx1.sinaimg.cn/large/0033ImPzly1hqsp4iydadj647i2t0qva02.jpg,https://wx2.sinaimg.cn/large/0033ImPzly1hqsp4jctkfj641k2p14qv02.jpg,https://wx1.sinaimg.cn/large/0033ImPzly1hqsp4i81jjj63dm293e8502.jpg,https://wx3.sinaimg.cn/large/0033ImPzly1hqsp4br8a2j60u00k0go302.jpg,https://wx3.sinaimg.cn/large/0033ImPzly1hqsp4i8i9hj62rj45bu1102.jpg,https://wx2.sinaimg.cn/large/0033ImPzly1hqsp4jawejj641k2p11l302.jpg,https://wx1.sinaimg.cn/large/0033ImPzly1hqsp4jd64bj62p141kqva02.jpg,https://wx3.sinaimg.cn/large/0033ImPzly1hqsp4bqtq2j60u00k0gn702.jpg",,,2024-06-17T21:59:31,微博网页版,1866,874,451,"藏羚羊就是高原上的精灵吧,西藏藏羚羊已增至30多万只",,2024-06-17 21:59:31
5046363358238962,Ojs7Byzku,简单 易学 适合 运动 前 拉伸 动作 运动 前 记得 先 拉伸 健康 杭州 人民日报 微博 视频,,,"https://f.video.weibocdn.com/o0/M59TEsBulx08fJeAmnSg01041200ahvk0E010.mp4?label=mp4_720p&template=576x1024.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1719059700&ssig=LPuoP0RESs&KID=unistore,video",,2024-06-17T21:17:24,微博视频号,2489,568,1224,适合运动前的拉伸动作,,2024-06-17 21:17:24
5046355933794718,OjrVDfVb8,广东 梅州 暴雨 遇难 15 人失联 月 16 日 广东 梅州 多地 大暴雨 局部 特 大暴雨 平远县 泗水 镇 24 小时 降水 达 369.3 毫米 全市 多地 受灾 日 平远县 泗水 镇 仁居镇 东石镇 蕉岭县 礤 镇 梅县 区松源 镇 多处 山洪 山体 滑坡 死亡 15 人失联 13 受困 广东 关注 广东 梅州 暴雨 情况通报,,https://wx3.sinaimg.cn/large/0033ImPzly1hqsn32wkz0j60zw0zf7j402.jpg,,,2024-06-17T20:47:54,微博网页版,868,437,221,"梅州暴雨致5人遇难15人失联,关注广东梅州暴雨",,2024-06-17 20:47:54
5046352469296750,OjrQ2D0vA,澳门 citywalk 明信片 打卡 澳门 必备 知识点 提起 澳门 总会 想到 大三巴 金莲花 澳门 塔 蛋挞 米其林 餐厅 联合国教科文组织 评为 创意 城市 美食 澳门 跟随 一组 创意 海报 感受 机遇 湾区 机遇 港澳 澳门 回归祖国 25 周年 想 澳门,,"https://wx4.sinaimg.cn/large/0033ImPzly1hqsmjmjhm7j60u01hcqv502.jpg,https://wx2.sinaimg.cn/large/0033ImPzly1hqsmjmkexkj60u01hcqv502.jpg,https://wx1.sinaimg.cn/large/0033ImPzly1hqsmjmc9uoj60u01hce8102.jpg,https://wx1.sinaimg.cn/large/0033ImPzly1hqsmjm8rx4j60u01hcb2902.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqsmjmh9kfj60u01hckjl02.jpg,https://wx2.sinaimg.cn/large/0033ImPzly1hqsmjmewvmj60u01hchdt02.jpg",,,2024-06-17T20:34:08,微博网页版,785,253,196,"澳门citywalk明信片,机遇湾区机遇港澳,澳门回归祖国25周年",,2024-06-17 20:34:08
5046341484419237,OjrykixE1,海军 上线 创意 视频 网友 表白 登上 福建 舰 福建 舰 下水 周年 一段 创意 视频 福建 舰海试 网友 祝福 做成 航母 福建 舰 网友 双向 奔赴 好燃 祝福 海军 微博 视频,,,"https://f.video.weibocdn.com/o0/Z6FZlIv9lx08fJ2wBqeY01041200yMmN0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1719059700&ssig=OV7ZngnnxG&KID=unistore,video",,2024-06-17T19:50:29,微博视频号,897,297,214,"网友的表白登上了福建舰,福建舰和网友的双向奔赴好燃",,2024-06-17 19:50:29
5046335321672091,Ojroo70Zd,毕业 歌词 海报 致敬 青春 两天 校园 拍 毕业 身影 里 有人 说 毕业 说不出口 情绪 歌词 里 梦想 奋斗 友情 歌 触动 话题 2024 毕业 歌 晒出 毕业 视频 精彩 片段 2024 毕业 歌 歌词 海报 祝 毕业生 前程似锦,,"https://wx4.sinaimg.cn/large/0033ImPzly1hqsklej78hj60u01hctdk02.jpg,https://wx1.sinaimg.cn/large/0033ImPzly1hqsklem5z0j60u01hc7av02.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqsklemaunj60u01hcaen02.jpg,https://wx3.sinaimg.cn/large/0033ImPzly1hqsknq232jj60u01hc45r02.jpg,https://wx3.sinaimg.cn/large/0033ImPzly1hqsklekhtxj60u01hcte302.jpg,https://wx1.sinaimg.cn/large/0033ImPzly1hqsklej13tj60u01hcgpu02.jpg,https://wx1.sinaimg.cn/large/0033ImPzly1hqsklem925j60u01hctee02.jpg,https://wx4.sinaimg.cn/large/0033ImPzly1hqsklelw16j60u01hcqaa02.jpg,https://wx3.sinaimg.cn/large/0033ImPzly1hqsklenzr9j60u01hc11c02.jpg",,,2024-06-17T19:26:00,微博网页版,4394,502,437,"毕业歌词海报,毕业说不出口的情绪都藏在歌词里了,2024毕业歌",,2024-06-17 19:26:00
5046327555133444,OjrbRlxru,习近平 祝贺 黄埔军校 建校 100 周年 暨 黄埔军校 同学会 成立 40 周年 坚定 反独 促统 同心 共圆 梦 黄埔军校 建校 100 周年 暨 黄埔军校 同学会 成立 40 周年 之际 中共中央 总书记 主席 中央军委 主席 习近平 发来 贺信 代表 中共中央 黄埔军校 同学会 热烈祝贺 海内外 黄埔 同学 亲属 致以 诚挚 问候 习近平 贺信 指出 黄埔军校 第一次 国共合作 产物 第一所 革命 军队干部 学校 黄埔军校 同学会 中国共产党 领导 海内外 黄埔 同学 亲属 爱国 群众团体 成立 始终 秉持 发扬 黄埔 精神 联络 同学 感情 祖国统一 致力 振兴中华 宗旨 党和国家 大局 两岸 反对 台独 分裂 祖国统一 作出 习近平 征程 黄埔军校 同学会 牢记 建会 宗旨 政治 使命 弘扬 爱国 革命 黄埔 精神 进一步 强化 思想 引领 发挥 坚定 反 促统 同心 共圆 梦 凝心 聚力 希望 海内外 黄埔 同学 亲属 忘 先辈 遗志 勇担 重任 投身 中国式 强国 民族 复兴 伟业 作出贡献 纪念 黄埔军校 建校 100 周年 暨 黄埔军校 同学会 成立 40 周年 座谈会 日 在京举行 会上 宣读 习近平 贺信 中共 中央政治局常委 全国政协 主席 王沪宁 出席 讲话 王沪宁 在讲话中 习近平 总书记 始终 心系 海内外 黄埔 同学 亲属 黄埔军校 建校 100 周年 暨 黄埔军校 同学会 成立 40 周年 贺信 充分肯定 黄埔军校 功绩 黄埔军校 同学会 深刻 阐明 黄埔军校 同学会 性质 宗旨 使命 海内外 黄埔 同学 亲属 提出 殷切期望 做好 黄埔军校 同学会 领会 抓好 贯彻落实 王沪宁 海内外 黄埔 同学 亲属 爱国 革命 光荣 优良传统 祖国统一 民族 复兴 力量 传承 弘扬 爱国 革命 黄埔 精神 致力于 中华民族 复兴 投身 中国式 共襄 强国 民族 复兴 伟业 坚定不移 祖国 统一大业 积极参与 两岸 两岸 青年 传承 弘扬 中华文化 两岸 同胞 交往 交融 中越 走 越近 越 走 越亲 增进 民族 认同 铸牢 中华民族 共同体 意识 反对 台独 分裂 外部 势力 干涉 维护 台海 和平 稳定 坚定 守护 中华民族 家园 黄埔军校 同学会 贯彻落实 习近平 总书记 指示 批示 贺信 精神 牢 正确方向 发挥 努力 发挥 更大 中共中央政治局 委员 中央统战部 部长 石泰峰 主持 座谈会 全国人大常委会 副委员长 民革中央 主席 郑 建邦 代表 民主党派 中央 群众团体 贺词 全国政协 主席 兼 秘书长 王 东峰 出席 座谈会 黄埔军校 同学会 负责人 台湾 黄埔 同学 代表 会上 发言 中央 国家机关 团体 负责同志 民主党派 中央 负责人 海峡两岸 港澳 海外 黄埔 同学 亲属 代表 黄埔军校 同学会 负责人 参加 座谈会 网页 链接 人民日报 微博 视频,,,"https://f.video.weibocdn.com/o0/6U34aigylx08fJ5NxLhC01041200hMLo0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BThihd3VLAY5R&Expires=1719059716&ssig=fhn4o2%2FQ%2Bt&KID=unistore,video",,2024-06-17T18:55:08,微博视频号,1998,320,325,"习近平祝贺黄埔军校建校100周年,坚定反独促统同心共圆中国梦",,2024-06-17 18:55:08
5046319632090793,OjqZ58LUt,转扩 教育部 免费 帮高 考生 报 志愿 教育部 首次 上线 阳光 志愿 官方 专业 报考 指南 考生 免费 干什么 考生 选 大学 选 专业 针对性 专业 职业 心理 个性 志愿 往年 录取 情况 考生 高考 成绩 位次 稳保 填报 原则 心理 个性化 志愿 参考 建议 戳 链接 网页 链接 攻略 教育部 推出 免费 帮高 考生 报 志愿,,,,,2024-06-17T18:23:39,微博 weibo.com,840,238,357,"这个系统可免费帮高考生报志愿,专业报考指南",,2024-06-17 18:23:39
5046311768294303,OjqMoyNJ5,海警 对菲 船艇 管制 措施 合理合法 菲船 蓄意 碰撞 中方 航行 船只 月 日 菲律宾 违背 承诺 派出 艘 运补船 艘 充气 艇 非法 闯入 南沙群岛 仁爱 礁 邻近 海域 非法 坐滩 军舰 运送 物资 期间 菲运 补船 危险 接近 蓄意 碰撞 中方 航行 船只 海警 对菲 船艇 依法 警告 拦阻 登临 检查 强制 驱离 管制 措施 处置 合理合法 专业 正告 菲方 形式 侵权 挑衅 徒劳无益 海警 全时 戒备 严阵以待 维护 领土 主权 海洋权益,,https://wx1.sinaimg.cn/large/0033ImPzly1hqsi0b99vcj60z70lewnp02.jpg,,,2024-06-17T17:52:24,微博网页版,897,223,124,"中国海警对菲船艇管制措施合理合法,菲船蓄意碰撞中方正常航行船只",中国海警,2024-06-17 17:52:24
5046296117511036,Ojqn9vvXK,外交部 驳斥 七国集团 公报 涉华 议题 七国集团 公报 说三道四 中国外交部 例行 记者会 记者 问及 七国集团 峰会 发表 公报 炒作 涉华 议题 妄谈 台海 局势 东海 南海 涉港 涉疆 涉藏 说三道四 炒作 产能 过剩 外交部 发言人 林剑 七国集团 峰会 公报 操弄 涉华 议题 污蔑 攻击 翻炒 事实 缺乏 法律依据 道义 可言 陈词滥调 充斥 傲慢 偏见 谎言 七国集团 代表 七国仅 占 全球 人口 10% 全球 中所 占 份额 逐年 下降 世界 增长 贡献率 总和 不及 经济总量 购买力 平价 计算 金砖 超越 七国集团 早已 偏离 协调 稳定 成立 初衷 越来越 维护 美国 西方 霸权 政治 家法 家规 置于 联合国 宪章 宗旨 原则 国际法 之上 全球 公信力 七国集团 违背 和平 潮流 七国集团 口口声声 维护 世界 和平 意识形态 价值观 划线 大肆 渲染 民主 对抗 威权 虚假 叙事 小圈子 挑动 阵营 对抗 地区冲突 拱火 浇油 甩锅 推责 派 军舰 军机 亚太地区 制造 紧张局势 轮番 武装 台湾 威胁 台海 和平 稳定 破坏 秩序 危害 和平 错误 行径 越来越 正义 力量 唾弃 视频 微博 视频,,,"https://f.video.weibocdn.com/o0/bNnX4ueMlx08fK1w8NP201041200AWMX0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BThihd3VLAY5R&Expires=1719059724&ssig=mZMsFgR8vm&KID=unistore,video",,2024-06-17T16:50:13,微博视频号,1621,384,221,"外交部驳斥七国集团公报涉华议题,七国集团公报又对中国说三道四",,2024-06-17 16:50:13
5046289655925168,OjqcJoRpe,单月 快递 147.8 亿件 创 新高 一个月 收 几件 快递 月 日 国家邮政局 数据 显示 2024 月 快递 业务量 147.8 亿件 继 月 刷新 月度 业务量 新高 人民日报 记者 韩鑫 网页 链接,,,,,2024-06-17T16:24:32,微博网页版,7353,220,87,"我国单月快递147.8亿件创历史新高,你一个月收几件快递",,2024-06-17 16:24:32
5046286567082132,Ojq7KtInW,壮观 内蒙古草原 飞奔 马马马 马马马 近日 内蒙古 乌兰布 统 坝上 草原 万马奔腾 画面 热血沸腾 内蒙古草原 万马奔腾 气势 感 视界 创作者 摄影师 吴亚轩 人民日报 微博 视频,,,"https://f.video.weibocdn.com/o0/8vXTHpQElx08fITCqG1a01041200vrfR0E010.mp4?label=mp4_720p&template=1366x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1719059713&ssig=Y2bDdbB%2BKP&KID=unistore,video",,2024-06-17T16:12:16,微博视频号,1477,510,382,"内蒙古草原上飞奔的马马马马马马,内蒙古草原万马奔腾的气势感",,2024-06-17 16:12:16
5046277150870739,OjpSz3Ewb,快讯 商务部 原产 欧盟 猪肉 反倾销 立案 月 日 商务部 反倾销 公告 原产 欧盟 进口 猪肉 猪 副产品 反倾销 立案 详 戳 商务部 公告 2024 23 号 原产 欧盟 进口 猪肉 猪 副产品 反倾销 立案 公告 商务部 原产 欧盟 进口 猪肉 猪 副产品 反倾销 立案,,,,,2024-06-17T15:34:51,微博 weibo.com,780,191,199,"商务部对原产欧盟的猪肉反倾销立案,商务部发布反倾销调查公告",,2024-06-17 15:34:51
5046267654702741,OjpDfjJoF,荷花 蜻蜓 同框 意境 拉满 夏日 荷花 蜻蜓 诗意 邂逅 人才 懂 意境 行走 美丽 杭州 微博 视频,,,"https://f.video.weibocdn.com/o0/KdfaCTyzlx08fHiC2aIg010412002En00E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=4ub7gI97adQ&Expires=1719059712&ssig=S4JAY6yT2M&KID=unistore,video",,2024-06-17T14:57:07,微博视频号,3688,1050,1093,"荷花与蜻蜓同框意境拉满,行走美丽中国",,2024-06-17 14:57:07
